UID,PHASE,cnn_emb_0,cnn_emb_1,cnn_emb_2,cnn_emb_3,cnn_emb_4,cnn_emb_5,cnn_emb_6,cnn_emb_7,cnn_emb_8,cnn_emb_9,cnn_emb_10,cnn_emb_11,cnn_emb_12,cnn_emb_13,cnn_emb_14,cnn_emb_15,cnn_emb_16,cnn_emb_17,cnn_emb_18,cnn_emb_19,cnn_emb_20,cnn_emb_21,cnn_emb_22,cnn_emb_23,cnn_emb_24,cnn_emb_25,cnn_emb_26,cnn_emb_27,cnn_emb_28,cnn_emb_29,cnn_emb_30,cnn_emb_31,cnn_emb_32,cnn_emb_33,cnn_emb_34,cnn_emb_35,cnn_emb_36,cnn_emb_37,cnn_emb_38,cnn_emb_39,cnn_emb_40,cnn_emb_41,cnn_emb_42,cnn_emb_43,cnn_emb_44,cnn_emb_45,cnn_emb_46,cnn_emb_47,cnn_emb_48,cnn_emb_49,cnn_emb_50,cnn_emb_51,cnn_emb_52,cnn_emb_53,cnn_emb_54,cnn_emb_55,cnn_emb_56,cnn_emb_57,cnn_emb_58,cnn_emb_59,cnn_emb_60,cnn_emb_61,cnn_emb_62,cnn_emb_63
50,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6438158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7859046,4.7295885,0.0,0.0,0.0,1.8203844,0.0,0.0,0.0,0.0,0.0,6.7392535,0.0,5.580629,3.9605703,4.884264,0.0,3.921603,0.0,4.2565317,0.0,0.0,0.0,6.787088,0.0,0.0,0.0,4.072336,0.0,0.0,4.142626,4.817639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.984293,0.0,0.0,0.0,4.3076844,6.314183,5.2264075,4.4541607
50,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7032094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7663732,3.455799,0.0,0.0,0.0,4.566663,0.0,0.0,0.0,0.0,0.0,5.609428,0.0,2.80413,3.757913,3.5040636,0.0,3.2118013,0.0,4.7175493,0.0,0.0,0.0,3.2844563,0.0,0.0,0.0,4.47598,0.0,0.0,3.2157993,4.202419,0.0,0.0,0.0,5.1539583,0.0,0.0,0.0,3.2036781,4.387702,0.0,0.0,3.7455482,4.8045273,3.5080318,3.7827468
51,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4234495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4081717,4.8751206,0.0,0.0,0.0,0.5549835,0.0,0.0,0.0,0.0,0.0,6.9880056,0.0,6.784672,3.4479132,5.206952,0.0,4.572324,0.0,4.3250628,0.0,0.0,0.0,8.225049,0.0,0.0,0.0,4.522739,0.0,0.0,4.269297,4.5817704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0923786,0.0,0.0,0.0,5.258376,6.6763735,5.675505,4.3558154
51,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4248545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9355788,5.2557707,0.0,0.0,0.0,1.1998627,0.0,0.0,0.0,0.0,0.0,7.341137,0.0,7.228918,3.8977947,5.674804,0.0,4.768215,0.0,4.8747125,0.0,0.0,0.0,8.499321,0.0,0.0,0.0,4.0971727,0.0,0.0,4.663355,5.1269455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872772,0.0,0.0,0.0,5.298765,7.3134756,6.0325484,4.923647
52,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3858538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5237002,3.683881,0.0,0.0,0.0,3.058147,0.0,0.0,0.0,0.0,0.0,5.3754854,0.0,4.356186,3.8380613,3.7629595,0.0,3.115714,0.0,4.347204,0.0,0.0,0.0,5.4044647,0.0,0.0,0.0,5.1167727,0.0,0.0,3.2952113,4.1095133,0.0,0.0,0.0,3.0794964,0.0,0.0,0.0,3.289263,2.0611715,0.0,0.0,3.9971695,4.7744384,4.6939445,3.8349833
52,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9791973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2195005,3.2262645,0.0,0.0,0.0,5.0195823,0.0,0.0,0.0,0.0,0.0,5.899858,0.0,2.4578328,3.6657214,3.47081,0.0,3.2211308,0.0,4.5953197,0.0,0.0,0.0,1.6145679,0.0,0.0,0.0,3.6682196,0.0,0.0,2.8959033,4.050429,0.0,0.0,0.0,5.773965,0.0,0.0,0.0,3.1639884,5.8810263,0.0,0.0,3.4579086,4.5445094,2.554575,3.631055
53,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.006811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0279684,5.2416973,0.0,0.0,0.0,6.00058,0.0,0.0,0.0,0.0,0.0,6.9400945,0.0,3.8130703,4.0058174,4.6870756,0.0,4.0603995,0.0,5.4172697,0.0,0.0,0.0,0.7495371,0.0,0.0,0.0,1.2788402,0.0,0.0,3.8113217,4.3306065,0.0,0.0,0.0,0.84692746,0.0,0.0,0.0,4.200217,5.9149933,0.0,0.0,4.0064106,6.226347,3.0637045,3.853232
53,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.086806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0286837,4.208456,0.0,0.0,0.0,4.3949795,0.0,0.0,0.0,0.0,0.0,5.5687437,0.0,3.1007528,3.6690168,3.6492395,0.0,3.264193,0.0,4.5218625,0.0,0.0,0.0,4.0922546,0.0,0.0,0.0,3.886704,0.0,0.0,3.4677472,4.12385,0.0,0.0,0.0,2.5888572,0.0,0.0,0.0,3.4938426,3.438642,0.0,0.0,3.7937806,5.244354,4.412668,4.025101
54,plain,0.0,0.0,0.0,0.68231106,0.0,0.0,0.0,0.0,6.1431484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004011,5.7700143,0.0,0.0,0.0,6.492057,0.0,0.0,0.0,0.0,0.0,7.9533377,0.0,5.2464705,4.811039,6.2036266,0.0,4.0193796,0.0,5.543008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6690602,4.2118487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2702084,5.5811086,0.0,0.0,4.251132,7.1078234,3.307035,4.6884418
54,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9068449,4.3461404,0.0,0.0,0.0,3.7063541,0.0,0.0,0.0,0.0,0.0,5.695672,0.0,4.2844396,3.6435623,4.0359416,0.0,3.4184766,0.0,4.359904,0.0,0.0,0.0,5.5915766,0.0,0.0,0.0,3.5615268,0.0,0.0,3.777825,3.815535,0.0,0.0,0.0,0.21645363,0.0,0.0,0.0,3.8899372,2.42129,0.0,0.0,4.142681,5.5456057,4.860673,4.232173
55,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8414536,3.583817,0.0,0.0,0.0,4.3464684,0.0,0.0,0.0,0.0,0.0,5.2063665,0.0,3.4936328,3.4940176,3.574243,0.0,3.0087767,0.0,4.5684056,0.0,0.0,0.0,3.8175678,0.0,0.0,0.0,3.9780009,0.0,0.0,3.0562515,3.946753,0.0,0.0,0.0,3.468904,0.0,0.0,0.0,3.7114043,4.448181,0.0,0.0,3.7003293,4.7671623,4.0729246,3.3186996
55,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8738394,3.5936027,0.0,0.0,0.0,4.0888376,0.0,0.0,0.0,0.0,0.0,5.2288427,0.0,3.5984216,3.7591937,3.7871284,0.0,3.0631757,0.0,4.4868774,0.0,0.0,0.0,4.650326,0.0,0.0,0.0,4.2970724,0.0,0.0,3.090803,3.9516187,0.0,0.0,0.0,3.5061164,0.0,0.0,0.0,3.6584127,3.7555537,0.0,0.0,3.9233062,5.047229,4.360319,3.802949
56,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7975547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.418539,4.69419,0.0,0.0,0.0,0.246832,0.0,0.0,0.0,0.0,0.0,7.061805,0.0,6.474245,3.8317943,5.2014008,0.0,4.6276255,0.0,3.9595358,0.0,0.0,0.0,7.7794003,0.0,0.0,0.0,4.105989,0.0,0.0,4.2606497,4.7928076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152425,0.0,0.0,0.0,4.5447826,6.3627405,5.7020664,4.2857637
56,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2434025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7980604,5.130764,0.0,0.0,0.0,6.050456,0.0,0.0,0.0,0.0,0.0,7.6212983,0.0,4.9811125,4.0573077,5.1593246,0.0,3.9139843,0.0,5.436589,0.0,0.0,0.0,0.91725457,0.0,0.0,0.0,1.97306,0.0,0.0,3.5900962,4.682048,0.0,0.0,0.0,0.3352148,0.0,0.0,0.0,4.020727,5.2856402,0.0,0.0,4.6238503,6.496058,3.125077,4.7263665
57,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.987415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949216,4.3582983,0.0,0.0,0.0,4.5844054,0.0,0.0,0.0,0.0,0.0,5.4822025,0.0,3.3664591,4.1124725,3.7522314,0.0,3.116634,0.0,4.6609273,0.0,0.0,0.0,4.3997526,0.0,0.0,0.0,3.421964,0.0,0.0,3.2139654,3.8427334,0.0,0.0,0.0,1.9457945,0.0,0.0,0.0,3.7782884,3.4609787,0.0,0.0,3.96605,5.2088404,4.3892026,4.043
57,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6380763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.048779,3.896406,0.0,0.0,0.0,4.4789696,0.0,0.0,0.0,0.0,0.0,5.579132,0.0,3.004202,3.573774,3.7011137,0.0,3.0995595,0.0,4.5952053,0.0,0.0,0.0,4.022717,0.0,0.0,0.0,4.153444,0.0,0.0,3.279694,3.9223661,0.0,0.0,0.0,4.041019,0.0,0.0,0.0,3.5229256,4.0869923,0.0,0.0,3.8466249,4.8690166,3.781169,4.033907
58,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5327573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0955076,4.419446,0.0,0.0,0.0,4.74127,0.0,0.0,0.0,0.0,0.0,5.768986,0.0,3.4503508,3.9111452,3.9869523,0.0,3.499845,0.0,4.6112967,0.0,0.0,0.0,3.8046846,0.0,0.0,0.0,3.172727,0.0,0.0,3.4621806,4.131877,0.0,0.0,0.0,1.4368598,0.0,0.0,0.0,3.5368192,3.4089487,0.0,0.0,4.035826,5.6234922,4.4088564,4.116831
58,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5299916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.055832,4.327939,0.0,0.0,0.0,4.6137633,0.0,0.0,0.0,0.0,0.0,5.745013,0.0,3.8047142,3.9537854,4.0586743,0.0,3.3930678,0.0,4.6865926,0.0,0.0,0.0,4.4328575,0.0,0.0,0.0,3.6868372,0.0,0.0,3.4897947,4.1705513,0.0,0.0,0.0,1.4390509,0.0,0.0,0.0,3.5615165,2.9073067,0.0,0.0,4.139396,5.4651012,4.657977,4.2305956
59,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5865254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5309274,3.574442,0.0,0.0,0.0,4.0475054,0.0,0.0,0.0,0.0,0.0,5.2327247,0.0,3.193029,3.6773252,3.5267048,0.0,2.9461246,0.0,4.3930387,0.0,0.0,0.0,4.048584,0.0,0.0,0.0,4.439927,0.0,0.0,3.123085,4.076468,0.0,0.0,0.0,4.1247277,0.0,0.0,0.0,3.261515,3.4102294,0.0,0.0,3.5882423,4.4564786,3.8939533,3.5984495
59,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7637634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.564825,5.6409454,0.0,0.0,0.0,6.0033255,0.0,0.0,0.0,0.0,0.0,7.2860565,0.0,5.4477105,4.492655,5.2915387,0.0,3.7500129,0.0,5.413418,0.0,0.0,0.0,0.9136603,0.0,0.0,0.0,0.8206763,0.0,0.0,3.4178839,4.2015634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4161158,6.0106735,0.0,0.0,4.2553797,6.59027,2.7697368,4.3357334
6,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2601292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7281466,2.5945578,0.0,0.09783962,0.0,4.554144,0.0,0.0,0.0,0.0,0.0,5.3535523,0.0,2.2862468,3.4844685,3.244791,0.0,3.181315,0.0,4.513282,0.0,0.0,0.0,3.13507,0.0,0.0,0.0,4.5151854,0.0,0.0,2.7919729,4.118012,0.0,0.0,0.0,6.3415995,0.0,0.0,0.0,2.8800454,5.27814,0.0,0.0,3.4704359,4.4277964,2.6778646,3.184269
6,venous,0.0,0.0,0.0,0.16813205,0.0,0.0,0.0,0.0,5.152337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.150427,5.9460087,0.0,0.0,0.0,5.931031,0.0,0.0,0.0,0.0,0.0,8.784901,0.0,5.9937773,4.746601,5.827357,0.0,3.986977,0.0,5.9104443,0.0,0.0,0.0,1.1420547,0.0,0.0,0.0,0.25198823,0.0,0.0,3.9330983,4.780696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4854293,6.453216,0.0,0.0,4.444839,7.3105125,3.009175,4.4949217
60,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3531046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219373,4.2687078,0.0,0.0,0.0,4.2784734,0.0,0.0,0.0,0.0,0.0,5.3479614,0.0,3.8369195,3.6599016,4.0243173,0.0,3.1133513,0.0,4.525623,0.0,0.0,0.0,4.082362,0.0,0.0,0.0,3.1002684,0.0,0.0,3.1853433,3.5549378,0.0,0.0,0.0,0.800928,0.0,0.0,0.0,3.4743788,3.2637722,0.0,0.0,3.9352176,5.142251,4.225279,3.955769
60,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8938494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.146511,4.7880516,0.0,0.0,0.0,5.3861055,0.0,0.0,0.0,0.0,0.0,6.2271094,0.0,3.9366298,3.8221836,4.381141,0.0,3.8936205,0.0,4.8653355,0.0,0.0,0.0,2.1821527,0.0,0.0,0.0,1.9514029,0.0,0.0,3.3760438,3.8156352,0.0,0.0,0.0,0.6692287,0.0,0.0,0.0,4.0104513,5.447937,0.0,0.0,3.7816374,5.863821,3.5395656,4.135517
61,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5000236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9799695,3.4892235,0.0,0.0,0.0,4.7728033,0.0,0.0,0.0,0.0,0.0,5.638231,0.0,2.8992262,3.4513123,3.6193168,0.0,3.1108105,0.0,4.7932816,0.0,0.0,0.0,2.4071143,0.0,0.0,0.0,3.8163764,0.0,0.0,3.0648599,4.040407,0.0,0.0,0.0,4.3117094,0.0,0.0,0.0,3.1939788,5.53728,0.0,0.0,3.7274773,4.523057,2.7868347,3.4534218
61,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6016297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032762,3.2589164,0.0,0.0,0.0,4.8003745,0.0,0.0,0.0,0.0,0.0,5.708159,0.0,2.5111537,3.4929404,3.487672,0.0,3.2361987,0.0,4.764578,0.0,0.0,0.0,1.945267,0.0,0.0,0.0,4.084457,0.0,0.0,3.160958,3.9463203,0.0,0.0,0.0,5.241719,0.0,0.0,0.0,3.0491035,5.6419926,0.0,0.0,3.5843866,4.416856,2.7195992,3.5612466
62,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2913866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1962523,3.751461,0.0,0.0,0.0,5.097501,0.0,0.0,0.0,0.0,0.0,5.6255503,0.0,3.0417416,3.611879,3.9115424,0.0,3.253038,0.0,4.8828483,0.0,0.0,0.0,2.434043,0.0,0.0,0.0,3.1551466,0.0,0.0,3.287235,4.0435276,0.0,0.0,0.0,3.0662665,0.0,0.0,0.0,3.3395844,5.0138044,0.0,0.0,3.8105683,4.8193583,3.476266,3.7373078
62,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.092748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2983723,3.7091918,0.0,0.0,0.0,4.936205,0.0,0.0,0.0,0.0,0.0,5.6538286,0.0,2.7687912,3.7263203,3.7231321,0.0,3.1532466,0.0,4.8161626,0.0,0.0,0.0,2.305132,0.0,0.0,0.0,3.2884562,0.0,0.0,3.1649413,4.2443914,0.0,0.0,0.0,3.6431656,0.0,0.0,0.0,3.3572996,5.0536795,0.0,0.0,3.6282222,4.881498,3.3985023,3.8097649
63,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7000968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6754582,3.4197533,0.0,0.0,0.0,4.353368,0.0,0.0,0.0,0.0,0.0,5.213955,0.0,2.8611448,3.4036644,3.3652582,0.0,3.1609104,0.0,4.491016,0.0,0.0,0.0,3.4132688,0.0,0.0,0.0,4.0912433,0.0,0.0,3.0688474,4.145525,0.0,0.0,0.0,4.4678707,0.0,0.0,0.0,3.4577503,4.4669943,0.0,0.0,3.5834827,4.6499686,3.5813913,3.6222305
63,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7073796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7859552,3.5281334,0.0,0.0,0.0,4.3404603,0.0,0.0,0.0,0.0,0.0,5.241005,0.0,2.659224,3.5261662,3.3975933,0.0,2.9981112,0.0,4.5019617,0.0,0.0,0.0,3.2278323,0.0,0.0,0.0,4.1862717,0.0,0.0,3.2298298,4.2363157,0.0,0.0,0.0,4.7628193,0.0,0.0,0.0,3.4102864,4.567562,0.0,0.0,3.5615506,4.665719,3.504632,3.770824
64,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045516,3.2392077,0.0,0.0,0.0,5.063011,0.0,0.0,0.0,0.0,0.0,5.9538774,0.0,2.1311288,3.525145,3.3968787,0.0,3.1521642,0.0,4.646618,0.0,0.0,0.0,1.1138456,0.0,0.0,0.0,3.7715724,0.0,0.0,2.9353185,4.288463,0.0,0.0,0.0,5.848261,0.0,0.0,0.0,2.9668107,5.745002,0.0,0.0,3.469409,4.507045,2.1341305,3.5513177
64,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3733997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3392906,3.7814379,0.0,0.0,0.0,5.364396,0.0,0.0,0.0,0.0,0.0,6.5117216,0.0,2.4008303,3.8128314,3.7003179,0.0,3.293707,0.0,5.015682,0.0,0.0,0.0,1.1465746,0.0,0.0,0.0,3.844615,0.0,0.0,3.2745965,4.6560965,0.0,0.0,0.0,5.791936,0.0,0.0,0.0,3.1879222,5.9281693,0.0,0.0,3.725287,5.1919637,2.3417125,3.9684346
65,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9603126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2549415,3.5628233,0.0,0.0,0.0,5.1961246,0.0,0.0,0.0,0.0,0.0,6.374717,0.0,2.5837145,3.8168683,3.7731795,0.0,3.3046758,0.0,5.0157413,0.0,0.0,0.0,1.0963496,0.0,0.0,0.0,3.5117831,0.0,0.0,3.4789014,4.2891088,0.0,0.0,0.0,5.5130954,0.0,0.0,0.0,2.9969616,5.9510984,0.0,0.0,3.7209811,4.88724,2.4085908,3.7183914
65,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3278465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624123,4.076215,0.0,0.0,0.0,5.781391,0.0,0.0,0.0,0.0,0.0,6.82996,0.0,2.9546976,4.2461658,4.191512,0.0,3.6034691,0.0,5.2661953,0.0,0.0,0.0,0.9472404,0.0,0.0,0.0,3.4641314,0.0,0.0,3.4915643,4.3312635,0.0,0.0,0.0,5.9674664,0.0,0.0,0.0,3.3502133,6.9953775,0.0,0.0,3.9671414,5.2371893,2.3623781,4.0961637
66,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4237955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627092,3.4501286,0.0,0.0,0.0,4.374525,0.0,0.0,0.0,0.0,0.0,5.297333,0.0,2.7970746,3.6761448,3.260675,0.0,2.9518898,0.0,4.4053288,0.0,0.0,0.0,3.5152082,0.0,0.0,0.0,4.352145,0.0,0.0,2.842924,4.0335884,0.0,0.0,0.0,5.1559596,0.0,0.0,0.0,3.2528906,4.4670486,0.0,0.0,3.646298,4.4291306,3.6223044,3.533337
66,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6692388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9392676,3.5808823,0.0,0.0,0.0,4.8205557,0.0,0.0,0.0,0.0,0.0,5.8513393,0.0,2.7558908,3.9595814,3.4123106,0.0,3.1414618,0.0,4.7277374,0.0,0.0,0.0,4.080387,0.0,0.0,0.0,5.0478797,0.0,0.0,3.0367906,4.388361,0.0,0.0,0.0,6.2573633,0.0,0.0,0.0,3.3478336,4.7726583,0.0,0.0,4.085648,4.837472,3.834844,3.8571672
67,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9176064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0121155,5.0159044,0.0,0.0,0.0,5.7772856,0.0,0.0,0.0,0.0,0.0,7.1409645,0.0,4.616724,4.0579185,5.0066557,0.0,3.5000892,0.0,5.613781,0.0,0.0,0.0,0.30534297,0.0,0.0,0.0,0.7263074,0.0,0.0,3.7688103,4.1772413,0.0,0.0,0.0,0.41023695,0.0,0.0,0.0,4.2829466,6.636551,0.0,0.0,4.2187614,5.840048,2.8639169,3.7560048
67,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.824439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7225084,4.626177,0.0,0.0,0.0,5.6800065,0.0,0.0,0.0,0.0,0.0,6.7292805,0.0,3.91463,3.9897428,4.6524296,0.0,3.7311633,0.0,5.362934,0.0,0.0,0.0,0.6523616,0.0,0.0,0.0,1.379289,0.0,0.0,3.5772736,4.1585255,0.0,0.0,0.0,1.1788025,0.0,0.0,0.0,3.9369097,6.509169,0.0,0.0,4.1010284,5.585812,3.116921,3.934337
68,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091098,4.7908154,0.0,0.0,0.0,3.9678159,0.0,0.0,0.0,0.0,0.0,6.269547,0.0,4.990374,4.1621437,4.7757187,0.0,3.8838134,0.0,4.829379,0.0,0.0,0.0,4.4861703,0.0,0.0,0.0,3.401044,0.0,0.0,3.8719923,4.1763797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.868864,0.8459369,0.0,0.0,4.432785,6.063527,5.564122,4.6337185
68,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.162073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4061546,4.906596,0.0,0.0,0.0,4.1011853,0.0,0.0,0.0,0.0,0.0,6.518586,0.0,4.929589,4.2320876,4.9349117,0.0,4.1065674,0.0,4.652988,0.0,0.0,0.0,4.0174294,0.0,0.0,0.0,2.924645,0.0,0.0,4.211202,3.9816742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02635,0.6545184,0.0,0.0,4.2617903,6.2217298,5.341606,4.6222367
69,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.378071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.267083,4.8284187,0.0,0.0,0.0,4.23176,0.0,0.0,0.0,0.0,0.0,6.096822,0.0,4.5116262,4.257967,4.435815,0.0,3.3231106,0.0,4.8616934,0.0,0.0,0.0,4.7427,0.0,0.0,0.0,3.2645903,0.0,0.0,3.6530228,4.14529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.740645,1.8483496,0.0,0.0,4.166277,5.8216352,5.463093,4.4042997
69,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1463003,4.6949215,0.0,0.0,0.0,4.4309673,0.0,0.0,0.0,0.0,0.0,5.910059,0.0,4.1048503,4.1570797,4.2338476,0.0,3.470697,0.0,4.6915364,0.0,0.0,0.0,4.479228,0.0,0.0,0.0,3.3399396,0.0,0.0,3.5532968,4.0724454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6479552,2.2489886,0.0,0.0,4.0748873,5.821849,5.138956,4.4849024
7,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3978136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0241413,3.774513,0.0,0.0,0.0,4.4539437,0.0,0.0,0.0,0.0,0.0,5.562549,0.0,3.3869748,3.755952,3.6064272,0.0,3.0413117,0.0,4.796679,0.0,0.0,0.0,4.2034035,0.0,0.0,0.0,4.615883,0.0,0.0,3.1769834,4.376159,0.0,0.0,0.0,3.4454145,0.0,0.0,0.0,3.3004713,3.8880432,0.0,0.0,3.8818412,4.72946,4.008359,3.7198513
7,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.050957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766164,5.342826,0.0,0.0,0.0,5.497467,0.0,0.0,0.0,0.0,0.0,6.8539457,0.0,4.456341,4.0115004,4.9964843,0.0,3.818142,0.0,5.129399,0.0,0.0,0.0,2.4992428,0.0,0.0,0.0,1.6522753,0.0,0.0,3.796075,4.024915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.091226,4.591783,0.0,0.0,4.0545635,6.233407,3.646184,4.6291695
70,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.310336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.204526,3.3789597,0.0,0.0,0.0,3.7714267,0.0,0.0,0.0,0.0,0.0,5.0557547,0.0,3.108656,3.4869447,3.2498822,0.0,2.8471162,0.0,4.2215443,0.0,0.0,0.0,5.2413397,0.0,0.0,0.0,4.800006,0.0,0.0,2.9215555,3.7311401,0.0,0.0,0.0,4.2735195,0.0,0.0,0.0,3.0647736,2.9508781,0.0,0.0,3.7137752,4.486722,4.2782726,3.3704572
